ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_HWGFYG,0.007773136482713739,0.008380223407795937,0.011094040993098074,0.007773136482713739,0.008380223407795937,0.011094040993098074
ID_EXAX4B,0.0080109251337345,0.008134550804835276,0.010264346310001763,0.0080109251337345,0.008134550804835276,0.010264346310001763
ID_G3QAE1,0.04052067268422256,0.04856393508384051,0.045760273000826156,0.04052067268422256,0.04856393508384051,0.045760273000826156
ID_2C49OY,0.04998612840851621,0.08564225750759846,0.051061689142433614,0.04998612840851621,0.08564225750759846,0.051061689142433614
ID_9LJ38S,0.008313813153438305,0.007638032583337585,0.008914715795129625,0.008313813153438305,0.007638032583337585,0.008914715795129625
ID_KZU7M2,0.6999156592643611,0.6989960160782824,0.7220514134545915,0.6999156592643611,0.6989960160782824,0.7220514134545915
ID_0M07RK,0.007983023103189376,0.008528716784525107,0.010517183749710704,0.007983023103189376,0.008528716784525107,0.010517183749710704
ID_CUCSP6,0.00571839317168054,0.005625634417791252,0.006001700665579083,0.00571839317168054,0.005625634417791252,0.006001700665579083
ID_JP36CR,0.021414988745483005,0.028795755876384804,0.035963861955617,0.021414988745483005,0.028795755876384804,0.035963861955617
ID_KTE7VD,0.5154769760073422,0.40501107076689713,0.4811964471729687,0.5154769760073422,0.40501107076689713,0.4811964471729687
ID_MO7THY,0.9913063964424808,0.9836056850445466,0.9880886936087085,0.9913063964424808,0.9836056850445466,0.9880886936087085
ID_73ZQQN,0.008124604232734341,0.008448087014634108,0.010638031032519474,0.008124604232734341,0.008448087014634108,0.010638031032519474
ID_N31K2F,0.007800815302431542,0.008526579682056914,0.0105100680206692,0.007800815302431542,0.008526579682056914,0.0105100680206692
ID_OTF81X,0.014139711054562604,0.017964025854085883,0.01701265862196599,0.014139711054562604,0.017964025854085883,0.01701265862196599
ID_TLVVNP,0.012597435617089509,0.017370621011017523,0.0190100856218012,0.012597435617089509,0.017370621011017523,0.0190100856218012
ID_J7O6U4,0.6706242503007234,0.6911550860800633,0.6309812558515498,0.6706242503007234,0.6911550860800633,0.6309812558515498
ID_DHS77L,0.027659968242250792,0.03552425384638007,0.0304091477424211,0.027659968242250792,0.03552425384638007,0.0304091477424211
ID_UIUSA8,0.028481009754348696,0.04267265977008858,0.03510258675038203,0.028481009754348696,0.04267265977008858,0.03510258675038203
ID_DV501P,0.007240402877208596,0.008222506398391807,0.010332553196357223,0.007240402877208596,0.008222506398391807,0.010332553196357223
ID_Q4HTWX,0.007915021779712773,0.008492097453779893,0.009871491379312801,0.007915021779712773,0.008492097453779893,0.009871491379312801
ID_F4UPPW,0.023812898572540035,0.025126200710973316,0.01871128006763486,0.023812898572540035,0.025126200710973316,0.01871128006763486
ID_WZO8LD,0.005817465572484836,0.0052976698439165726,0.0058927162075988445,0.005817465572484836,0.0052976698439165726,0.0058927162075988445
ID_RX48T3,0.5903928669236536,0.541837845732126,0.5384187856452561,0.5903928669236536,0.541837845732126,0.5384187856452561
ID_QP4SKG,0.8555938625515797,0.8614816612541945,0.8697543588522569,0.8555938625515797,0.8614816612541945,0.8697543588522569
ID_YY94P4,0.007902605519303812,0.00796818945422906,0.010966400876744149,0.007902605519303812,0.00796818945422906,0.010966400876744149
ID_UWDLN8,0.2004993715112587,0.23583778233801503,0.18543918161288495,0.2004993715112587,0.23583778233801503,0.18543918161288495
ID_5CNI9T,0.0926532691094703,0.11467842892631006,0.09865518923169866,0.0926532691094703,0.11467842892631006,0.09865518923169866
ID_MD1APV,0.012806364000001253,0.017568513918152045,0.014852270568555977,0.012806364000001253,0.017568513918152045,0.014852270568555977
ID_KDCZ7Z,0.7955829224675082,0.7708312435565694,0.7470587267348424,0.7955829224675082,0.7708312435565694,0.7470587267348424
ID_DPM8PH,0.06212136502917787,0.0881628080519193,0.06955109870013812,0.06212136502917787,0.0881628080519193,0.06955109870013812
ID_LZDXF2,0.00796565817373765,0.008550350021597822,0.009931907176180357,0.00796565817373765,0.008550350021597822,0.009931907176180357
ID_JXFNJT,0.012516789940349004,0.01668244453149649,0.014456663326846524,0.012516789940349004,0.01668244453149649,0.014456663326846524
ID_AZM6YO,0.008614515168360806,0.008018311499655623,0.008908571013357795,0.008614515168360806,0.008018311499655623,0.008908571013357795
ID_GMVBHF,0.012516789940349004,0.01668244453149649,0.014456663326846524,0.012516789940349004,0.01668244453149649,0.014456663326846524
ID_N7NHHA,0.8582103018510941,0.8876919055378589,0.8840045438529702,0.8582103018510941,0.8876919055378589,0.8840045438529702
ID_77QROJ,0.9352310363298529,0.928403697821722,0.920035371945038,0.9352310363298529,0.928403697821722,0.920035371945038
ID_X2OLZD,0.0072035963763440475,0.007982507060693901,0.009653173429403568,0.0072035963763440475,0.007982507060693901,0.009653173429403568
ID_QTC4KC,0.012846602857367398,0.017161856065085433,0.015292369472134438,0.012846602857367398,0.017161856065085433,0.015292369472134438
ID_BPS81D,0.33422212651260713,0.3395665259305265,0.27635792704286705,0.33422212651260713,0.3395665259305265,0.27635792704286705
ID_KTD6KR,0.07275960858543172,0.08304041960162771,0.09324442334049989,0.07275960858543172,0.08304041960162771,0.09324442334049989
ID_PPDF7A,0.014540277242124092,0.01815010545358312,0.015581907637781696,0.014540277242124092,0.01815010545358312,0.015581907637781696
ID_6641A1,0.007647842690613348,0.008000069199935508,0.010508096780061309,0.007647842690613348,0.008000069199935508,0.010508096780061309
ID_OAITKO,0.0080109251337345,0.008134550804835276,0.010264346310001763,0.0080109251337345,0.008134550804835276,0.010264346310001763
ID_SRXS3G,0.16020528652540533,0.23216583129217053,0.16736021146907987,0.16020528652540533,0.23216583129217053,0.16736021146907987
ID_LVJAOV,0.29747254782141097,0.2337447273070513,0.2353812318692149,0.29747254782141097,0.2337447273070513,0.2353812318692149
ID_O3E8XQ,0.008759164367803402,0.008169170621463,0.010121861019165476,0.008759164367803402,0.008169170621463,0.010121861019165476
ID_XRGUN3,0.010585632939171339,0.009203544265932733,0.010379354848779526,0.010585632939171339,0.009203544265932733,0.010379354848779526
ID_UOPB21,0.014937752305984764,0.017285364924266515,0.016169586885759094,0.014937752305984764,0.017285364924266515,0.016169586885759094
ID_OL9ZZN,0.932078050261906,0.915468719531475,0.9277628134488543,0.932078050261906,0.915468719531475,0.9277628134488543
ID_S1COAM,0.003425804003979559,0.003888929247257019,0.005938153612650416,0.003425804003979559,0.003888929247257019,0.005938153612650416
ID_RBELLK,0.017253616798062157,0.019188079618762247,0.017847409903609765,0.017253616798062157,0.019188079618762247,0.017847409903609765
ID_1MFG9V,0.005053913542289212,0.006680835884388723,0.012799462535571961,0.005053913542289212,0.006680835884388723,0.012799462535571961
ID_RVWZBR,0.04155355332544677,0.05424083736244126,0.046832387690174074,0.04155355332544677,0.05424083736244126,0.046832387690174074
ID_27WIU5,0.03974104029106756,0.04764028374235105,0.032142249108307,0.03974104029106756,0.04764028374235105,0.032142249108307
ID_WFTZDV,0.007902605519303812,0.00796818945422906,0.010966400876744149,0.007902605519303812,0.00796818945422906,0.010966400876744149
ID_D7PAAV,0.5845882368972752,0.5588028469311236,0.5703496230369826,0.5845882368972752,0.5588028469311236,0.5703496230369826
ID_70BPWC,0.013771366068617905,0.010360413574027033,0.011993060236033914,0.013771366068617905,0.010360413574027033,0.011993060236033914
ID_HSO3R5,0.014937752305984764,0.017285364924266515,0.016169586885759094,0.014937752305984764,0.017285364924266515,0.016169586885759094
ID_H28JEU,0.0072503022418881026,0.008043972707333116,0.009903483454751193,0.0072503022418881026,0.008043972707333116,0.009903483454751193
ID_GBS0BF,0.022878337658687527,0.026911921995055946,0.0240094284638881,0.022878337658687527,0.026911921995055946,0.0240094284638881
ID_RGQ9J9,0.38726943766187766,0.4109549976971276,0.4072773053869021,0.38726943766187766,0.4109549976971276,0.4072773053869021
ID_YM0DE6,0.007983023103189376,0.008528716784525107,0.010517183749710704,0.007983023103189376,0.008528716784525107,0.010517183749710704
ID_V4XUXS,0.02604344075187802,0.03346297022963139,0.025814025671309054,0.02604344075187802,0.03346297022963139,0.025814025671309054
ID_V2O17Y,0.008078903592600538,0.008290032673378068,0.01059300635661584,0.008078903592600538,0.008290032673378068,0.01059300635661584
ID_MATNBI,0.007343505990463136,0.00854339347283663,0.010307215712053579,0.007343505990463136,0.00854339347283663,0.010307215712053579
ID_E04TG3,0.007117046768123031,0.008496850517369491,0.008496556022994305,0.007117046768123031,0.008496850517369491,0.008496556022994305
ID_F96GF0,0.07696897488067869,0.16410089602174596,0.1218256799537775,0.07696897488067869,0.16410089602174596,0.1218256799537775
ID_SG90QC,0.299195758139999,0.39221014173571456,0.2622608901110785,0.299195758139999,0.39221014173571456,0.2622608901110785
ID_Q427N5,0.8847829828623298,0.8820700352825912,0.8638841405235322,0.8847829828623298,0.8820700352825912,0.8638841405235322
ID_T26TSN,0.027029690428324836,0.028949786108726852,0.034876508122776186,0.027029690428324836,0.028949786108726852,0.034876508122776186
ID_Q68MZP,0.8524128394746842,0.8779429391780549,0.8643837836989998,0.8524128394746842,0.8779429391780549,0.8643837836989998
ID_K17PR7,0.007712161929916592,0.008031002854531885,0.011520282400494745,0.007712161929916592,0.008031002854531885,0.011520282400494745
ID_MNW3NE,0.015377905345960894,0.015070323855556943,0.02555260245835802,0.015377905345960894,0.015070323855556943,0.02555260245835802
ID_OTQQV2,0.012746404523499798,0.016963457767669533,0.015482844993441158,0.012746404523499798,0.016963457767669533,0.015482844993441158
ID_VVW2JX,0.0926532691094703,0.11467842892631006,0.09865518923169866,0.0926532691094703,0.11467842892631006,0.09865518923169866
ID_XQVWDX,0.017904018203649237,0.01941359301857357,0.017435698564722792,0.017904018203649237,0.01941359301857357,0.017435698564722792
ID_0DKU6M,0.04420204804343708,0.040599701047503635,0.029838433806006946,0.04420204804343708,0.040599701047503635,0.029838433806006946
ID_X4WJ09,0.023149276390361524,0.029299799515159146,0.02465351895494005,0.023149276390361524,0.029299799515159146,0.02465351895494005
ID_CNT46X,0.849584118923016,0.8612553767811669,0.8518074174998442,0.849584118923016,0.8612553767811669,0.8518074174998442
ID_2TC7XJ,0.00522948751980146,0.0063014836787152,0.00890037905074855,0.00522948751980146,0.0063014836787152,0.00890037905074855
ID_KBTDL3,0.01129580116616577,0.00867028021400752,0.00898997220675054,0.01129580116616577,0.00867028021400752,0.00898997220675054
ID_5TXBVS,0.01226277022725654,0.009327969842751449,0.013289114657471335,0.01226277022725654,0.009327969842751449,0.013289114657471335
ID_7LBJ3Q,0.007205562997670003,0.007744984324887323,0.008385530152682097,0.007205562997670003,0.007744984324887323,0.008385530152682097
ID_LDB6RN,0.035378101478422644,0.04612292969677247,0.05327360921419877,0.035378101478422644,0.04612292969677247,0.05327360921419877
ID_3SMBQ7,0.008228564595773986,0.007787389498616407,0.008159311680690555,0.008228564595773986,0.007787389498616407,0.008159311680690555
ID_YBMZMU,0.4086406420741021,0.3254542032242187,0.36851629016935894,0.4086406420741021,0.3254542032242187,0.36851629016935894
ID_BBUXS1,0.021013461189659376,0.017984014293285173,0.01777248690294425,0.021013461189659376,0.017984014293285173,0.01777248690294425
ID_4MUCWX,0.7942395088355512,0.7472930099473932,0.7454543827565654,0.7942395088355512,0.7472930099473932,0.7454543827565654
ID_0FJ47U,0.0072503022418881026,0.008043972707333116,0.009903483454751193,0.0072503022418881026,0.008043972707333116,0.009903483454751193
ID_OJFQGG,0.01347922379287539,0.016836535777732704,0.013476126299897036,0.01347922379287539,0.016836535777732704,0.013476126299897036
ID_0607CU,0.008689663648746349,0.008042242637774432,0.008473578829147987,0.008689663648746349,0.008042242637774432,0.008473578829147987
ID_W6BR7Z,0.01763645387710113,0.014918090135407276,0.011187620519770224,0.01763645387710113,0.014918090135407276,0.011187620519770224
ID_RB4DDW,0.01964330519317813,0.023337615054729793,0.02025041148830784,0.01964330519317813,0.023337615054729793,0.02025041148830784
ID_447AWB,0.006456614617867619,0.006619874335377014,0.006908264810936978,0.006456614617867619,0.006619874335377014,0.006908264810936978
ID_S5QSUH,0.8674929921831978,0.8696214928654509,0.82115309992003,0.8674929921831978,0.8696214928654509,0.82115309992003
ID_W9WLM6,0.059659127627063345,0.08566446992122707,0.0682884779398991,0.059659127627063345,0.08566446992122707,0.0682884779398991
ID_VAS7W0,0.00799021947966417,0.010162366367311887,0.00974010647556791,0.00799021947966417,0.010162366367311887,0.00974010647556791
ID_2KIVZL,0.904587368367236,0.9157692971704047,0.9113220236025792,0.904587368367236,0.9157692971704047,0.9113220236025792
ID_Z0D0ZK,0.007938636905606717,0.008374643269145764,0.010470211440088688,0.007938636905606717,0.008374643269145764,0.010470211440088688
ID_9B5BUP,0.007611667620101065,0.008045971986754177,0.01014727756256996,0.007611667620101065,0.008045971986754177,0.01014727756256996
ID_AGOO4G,0.013278592588347241,0.01697629664705318,0.014210034284113705,0.013278592588347241,0.01697629664705318,0.014210034284113705
ID_HFOWJO,0.20251265177215866,0.21759858239304103,0.21237438359313499,0.20251265177215866,0.21759858239304103,0.21237438359313499
ID_0EFXCL,0.020964672744929715,0.02951125017326918,0.02816178959843781,0.020964672744929715,0.02951125017326918,0.02816178959843781
ID_HZSCGC,0.013527950252692846,0.017280488599260256,0.015171270714750763,0.013527950252692846,0.017280488599260256,0.015171270714750763
ID_24QL8G,0.013390837893701338,0.017078003662733685,0.015247080475725552,0.013390837893701338,0.017078003662733685,0.015247080475725552
ID_QT0W51,0.006601891680283306,0.007525637106293358,0.012793768859723685,0.006601891680283306,0.007525637106293358,0.012793768859723685
ID_H5PNR9,0.012746404523499798,0.016963457767669533,0.015482844993441158,0.012746404523499798,0.016963457767669533,0.015482844993441158
ID_7T0DG0,0.00613173678714181,0.007343229668492017,0.012271117082585685,0.00613173678714181,0.007343229668492017,0.012271117082585685
ID_4ER4L4,0.025440684674692647,0.02809406418182802,0.02382327800513851,0.025440684674692647,0.02809406418182802,0.02382327800513851
ID_18C9NZ,0.006083450857183152,0.007921070799127423,0.020338780894477666,0.006083450857183152,0.007921070799127423,0.020338780894477666
ID_WMRY6E,0.006864460277504288,0.0069930448608300924,0.008353284753745149,0.006864460277504288,0.0069930448608300924,0.008353284753745149
ID_RD8YJ9,0.006464400654490697,0.006930290013355925,0.012290304944025651,0.006464400654490697,0.006930290013355925,0.012290304944025651
ID_14CCW5,0.017253616798062157,0.019188079618762247,0.017847409903609765,0.017253616798062157,0.019188079618762247,0.017847409903609765
ID_QCIEWA,0.1254272297073871,0.13468442829249294,0.12538050123035402,0.1254272297073871,0.13468442829249294,0.12538050123035402
ID_KFX82E,0.8674049670443849,0.8937842783429398,0.8804144818679239,0.8674049670443849,0.8937842783429398,0.8804144818679239
ID_PXGR9P,0.015087364398949058,0.02060178671022646,0.01590576820353441,0.015087364398949058,0.02060178671022646,0.01590576820353441
ID_37GQA9,0.008253259794901812,0.00800630510193148,0.009450633273251569,0.008253259794901812,0.00800630510193148,0.009450633273251569
ID_08VBQC,0.029110444940891766,0.02978814184196322,0.03201277153830991,0.029110444940891766,0.02978814184196322,0.03201277153830991
ID_DU97Z7,0.6216474563840593,0.6168737547149624,0.588598983691942,0.6216474563840593,0.6168737547149624,0.588598983691942
ID_L67G42,0.969723145799258,0.962234712751537,0.9595964300018626,0.969723145799258,0.962234712751537,0.9595964300018626
ID_L52BTN,0.18635424525593564,0.22794116249915308,0.2652194143056682,0.18635424525593564,0.22794116249915308,0.2652194143056682
ID_PJFIJQ,0.009048764112094067,0.010335931814923446,0.010077088394255926,0.009048764112094067,0.010335931814923446,0.010077088394255926
ID_HRO1D2,0.9002650461615727,0.908735333633684,0.8925130823215076,0.9002650461615727,0.908735333633684,0.8925130823215076
ID_1FW7CS,0.03621689953712212,0.03622247940320175,0.029256475259107524,0.03621689953712212,0.03622247940320175,0.029256475259107524
ID_P8UHY9,0.03253583990340317,0.039188463784809544,0.03498046833889537,0.03253583990340317,0.039188463784809544,0.03498046833889537
ID_XWEED0,0.008124604232734341,0.008447490913057902,0.010693586910332583,0.008124604232734341,0.008447490913057902,0.010693586910332583
ID_O9QJT3,0.02319431577860174,0.02895435739930221,0.024654514751933615,0.02319431577860174,0.02895435739930221,0.024654514751933615
ID_SVFNPT,0.4707031412282696,0.3818031384751657,0.38910315582077626,0.4707031412282696,0.3818031384751657,0.38910315582077626
ID_3G221D,0.00799021947966417,0.010162366367311887,0.00974010647556791,0.00799021947966417,0.010162366367311887,0.00974010647556791
ID_988J2V,0.023760928059420358,0.025780979956426878,0.018354533892228943,0.023760928059420358,0.025780979956426878,0.018354533892228943
ID_MJ4S35,0.8379933633564147,0.831593989536036,0.8242140833852969,0.8379933633564147,0.831593989536036,0.8242140833852969
ID_77WSLK,0.007496774977693594,0.006907043289656848,0.019150417518813544,0.007496774977693594,0.006907043289656848,0.019150417518813544
ID_UTWPVF,0.007773136482713739,0.008380223407795937,0.011094040993098074,0.007773136482713739,0.008380223407795937,0.011094040993098074
ID_YQED87,0.0038563195056062483,0.0036210921474897927,0.006030757579941448,0.0038563195056062483,0.0036210921474897927,0.006030757579941448
ID_4BP2G9,0.4168211977491014,0.5313208966992885,0.4604093244831958,0.4168211977491014,0.5313208966992885,0.4604093244831958
ID_6QGY1Z,0.006974518382382423,0.00821156323652468,0.010434042867558299,0.006974518382382423,0.00821156323652468,0.010434042867558299
ID_1QJS5A,0.007712161929916592,0.008031002854531885,0.011520282400494745,0.007712161929916592,0.008031002854531885,0.011520282400494745
ID_5R788V,0.052432682570615355,0.0917310267952179,0.05778769891742181,0.052432682570615355,0.0917310267952179,0.05778769891742181
ID_A5L75P,0.02991735060345546,0.0298826796155424,0.02964608780384664,0.02991735060345546,0.0298826796155424,0.02964608780384664
ID_UKJ7AW,0.4014942305089464,0.4240853495819429,0.4190542546248572,0.4014942305089464,0.4240853495819429,0.4190542546248572
ID_QL0GG1,0.0034672982392949655,0.018334548454747426,0.03242151180773598,0.0034672982392949655,0.018334548454747426,0.03242151180773598
ID_PMU4S3,0.006147763293297053,0.009280585918933151,0.007459170258480228,0.006147763293297053,0.009280585918933151,0.007459170258480228
ID_Y1QQR1,0.6523682112328445,0.6719228403730984,0.6528268735763543,0.6523682112328445,0.6719228403730984,0.6528268735763543
ID_YDVVBN,0.878785232725044,0.8964005794866639,0.8856308713872936,0.878785232725044,0.8964005794866639,0.8856308713872936
ID_877C3W,0.010375274195877412,0.011475055865353209,0.012744545105066535,0.010375274195877412,0.011475055865353209,0.012744545105066535
ID_R6WG4R,0.7423337387042197,0.7090560923016866,0.7226095408238193,0.7423337387042197,0.7090560923016866,0.7226095408238193
ID_3CGV2O,0.020418935610480086,0.027852938537782056,0.02692358218699227,0.020418935610480086,0.027852938537782056,0.02692358218699227
ID_JZ1DT7,0.013813730822773778,0.011818788734761804,0.01584276760946224,0.013813730822773778,0.011818788734761804,0.01584276760946224
ID_M0RJ12,0.017039666592295583,0.017255746240722254,0.014410445921088448,0.017039666592295583,0.017255746240722254,0.014410445921088448
ID_WLUD58,0.015677183658724225,0.015329247014103677,0.01582476902042028,0.015677183658724225,0.015329247014103677,0.01582476902042028
ID_CANM7W,0.6310081415282631,0.7484011676403549,0.7322563162283173,0.6310081415282631,0.7484011676403549,0.7322563162283173
ID_7PARTF,0.007955685909352361,0.008410253223624806,0.009744080529939476,0.007955685909352361,0.008410253223624806,0.009744080529939476
ID_OQRL1V,0.889625354604699,0.8929460688056589,0.8786119120682856,0.889625354604699,0.8929460688056589,0.8786119120682856
ID_P72PXN,0.003799028191347092,0.004187898181791415,0.006293669673915363,0.003799028191347092,0.004187898181791415,0.006293669673915363
ID_DIB10L,0.007404840107871994,0.008230025871390604,0.010962026830806023,0.007404840107871994,0.008230025871390604,0.010962026830806023
ID_UMET3T,0.8633366864272628,0.8819061898850312,0.8680776284974512,0.8633366864272628,0.8819061898850312,0.8680776284974512
ID_SAGKH4,0.10661175467844747,0.13735672793049047,0.11166661304431989,0.10661175467844747,0.13735672793049047,0.11166661304431989
ID_5ZJ838,0.861806246204676,0.8542623790675249,0.8609318458817212,0.861806246204676,0.8542623790675249,0.8609318458817212
ID_QAJB03,0.5385151293121007,0.52010248817647,0.5306549646330261,0.5385151293121007,0.52010248817647,0.5306549646330261
ID_TOLG3S,0.11137727125633501,0.14447444244077032,0.11993091393551913,0.11137727125633501,0.14447444244077032,0.11993091393551913
ID_KA6FJW,0.8553676683175101,0.8537559869174218,0.8459105797010904,0.8553676683175101,0.8537559869174218,0.8459105797010904
ID_HBGSKJ,0.4970886646519357,0.47059261011738696,0.4521618769215141,0.4970886646519357,0.47059261011738696,0.4521618769215141
ID_GGU5J2,0.029388335050043676,0.02852555489227316,0.02218181253373632,0.029388335050043676,0.02852555489227316,0.02218181253373632
ID_TROPVA,0.3288929482822974,0.3156097128525289,0.2965699067852782,0.3288929482822974,0.3156097128525289,0.2965699067852782
ID_AYCDUN,0.010585632939171339,0.009203544265932733,0.010379354848779526,0.010585632939171339,0.009203544265932733,0.010379354848779526
ID_U11LEG,0.9559876535014464,0.96271242700231,0.9542389727336971,0.9559876535014464,0.96271242700231,0.9542389727336971
ID_XETUVB,0.6390167551950398,0.6745118147868626,0.6056798765938024,0.6390167551950398,0.6745118147868626,0.6056798765938024
ID_ER0QMP,0.09712107688975313,0.12494983569582624,0.10816725667546899,0.09712107688975313,0.12494983569582624,0.10816725667546899
ID_XGNQ9O,0.02332075567878618,0.027053546098193874,0.02151511404373742,0.02332075567878618,0.027053546098193874,0.02151511404373742
ID_WBWRW5,0.007955685909352361,0.008410253223624806,0.009744080529939476,0.007955685909352361,0.008410253223624806,0.009744080529939476
ID_88FMW1,0.04648097873188505,0.050279635637409434,0.03946396869505287,0.04648097873188505,0.050279635637409434,0.03946396869505287
ID_1DXH3A,0.008078903592600538,0.008290032673378068,0.01059300635661584,0.008078903592600538,0.008290032673378068,0.01059300635661584
ID_1RVJT3,0.007773136482713739,0.008380223407795937,0.011094040993098074,0.007773136482713739,0.008380223407795937,0.011094040993098074
ID_OTPKQQ,0.3610951070081587,0.29023113165885467,0.33252751171192707,0.3610951070081587,0.29023113165885467,0.33252751171192707
ID_7ZSW4C,0.008065045132170275,0.008203224499848042,0.010323456267293623,0.008065045132170275,0.008203224499848042,0.010323456267293623
ID_FIYKHY,0.01314821436345912,0.016777817596002918,0.014273717544522821,0.01314821436345912,0.016777817596002918,0.014273717544522821
ID_NFX05R,0.012690506631566217,0.016459315993480824,0.01893557853632701,0.012690506631566217,0.016459315993480824,0.01893557853632701
ID_HSNQXD,0.10190877208951282,0.11653124661705913,0.06426486353757334,0.10190877208951282,0.11653124661705913,0.06426486353757334
ID_IM9Q6V,0.004967464855988898,0.006357634885320892,0.014084869769486539,0.004967464855988898,0.006357634885320892,0.014084869769486539
ID_3MHJ12,0.028539293660763028,0.040398745893233334,0.03718217670613544,0.028539293660763028,0.040398745893233334,0.03718217670613544
ID_X3S5M0,0.019219624344532418,0.018279009341566645,0.016697401602159306,0.019219624344532418,0.018279009341566645,0.016697401602159306
ID_81WBMQ,0.007232309241700553,0.0077743884866364665,0.008251967626890042,0.007232309241700553,0.0077743884866364665,0.008251967626890042
ID_4E63KP,0.020377692256891455,0.017556029354151122,0.015032458428862201,0.020377692256891455,0.017556029354151122,0.015032458428862201
ID_2EY38F,0.6576650946152274,0.5672685275966434,0.5386391295839336,0.6576650946152274,0.5672685275966434,0.5386391295839336
ID_ZIPSHU,0.008994112492907137,0.010823668160170654,0.011129032417125935,0.008994112492907137,0.010823668160170654,0.011129032417125935
ID_LDJH8V,0.028776226741043284,0.03420262360429777,0.029287128465600516,0.028776226741043284,0.03420262360429777,0.029287128465600516
ID_C5NS5W,0.008239810431728938,0.012979005374076489,0.03230736577483667,0.008239810431728938,0.012979005374076489,0.03230736577483667
ID_IJIW16,0.00744320003288852,0.007673969205874067,0.008003888293599323,0.00744320003288852,0.007673969205874067,0.008003888293599323
ID_AWLF7P,0.012611409909060876,0.016877237660724846,0.014296579765014073,0.012611409909060876,0.016877237660724846,0.014296579765014073
ID_TVF9NJ,0.009927027783442833,0.009180093579332431,0.01115830259983908,0.009927027783442833,0.009180093579332431,0.01115830259983908
ID_909UZJ,0.01973085636539946,0.018765995696604608,0.016094897127950522,0.01973085636539946,0.018765995696604608,0.016094897127950522
ID_RFXCLJ,0.006926365278178715,0.009338108002542624,0.008223457987493266,0.006926365278178715,0.009338108002542624,0.008223457987493266
ID_VAW391,0.006029053103345679,0.006037363976212358,0.006076589623124506,0.006029053103345679,0.006037363976212358,0.006076589623124506
ID_2PJ3A5,0.01410687789144359,0.017124168773089168,0.014613034638022443,0.01410687789144359,0.017124168773089168,0.014613034638022443
ID_DBAD12,0.0926532691094703,0.11467842892631006,0.09865518923169866,0.0926532691094703,0.11467842892631006,0.09865518923169866
ID_MQZYJ8,0.6243177109813633,0.6766887570152919,0.7168278651327722,0.6243177109813633,0.6766887570152919,0.7168278651327722
ID_EUH8ES,0.8206147368456311,0.8320064071251332,0.7722143840591844,0.8206147368456311,0.8320064071251332,0.7722143840591844
ID_26VMG6,0.01347922379287539,0.016836535777732704,0.013476126299897036,0.01347922379287539,0.016836535777732704,0.013476126299897036
ID_ZRL8MB,0.021713517556145458,0.02885074712388662,0.026391106709743643,0.021713517556145458,0.02885074712388662,0.026391106709743643
ID_0G3D46,0.007986203970320852,0.008656992232810513,0.009919629592518082,0.007986203970320852,0.008656992232810513,0.009919629592518082
ID_EHI0LK,0.9015178492115528,0.9179655998043565,0.9066891766439912,0.9015178492115528,0.9179655998043565,0.9066891766439912
ID_YX54WA,0.007701590920110546,0.008590109746763564,0.010334887762600452,0.007701590920110546,0.008590109746763564,0.010334887762600452
ID_G9XF96,0.020794911925599735,0.01288579235116089,0.029222492997132893,0.020794911925599735,0.01288579235116089,0.029222492997132893
ID_CVPU48,0.6110730844274437,0.7162272894871893,0.7135060532766533,0.6110730844274437,0.7162272894871893,0.7135060532766533
ID_R5UBSV,0.8534952615018337,0.8727004161710812,0.8507707229312187,0.8534952615018337,0.8727004161710812,0.8507707229312187
ID_8UXO3Y,0.006974518382382423,0.00821156323652468,0.010434042867558299,0.006974518382382423,0.00821156323652468,0.010434042867558299
ID_LG3L35,0.667663935674382,0.7313849226575458,0.661002126827441,0.667663935674382,0.7313849226575458,0.661002126827441
ID_Q7EG21,0.8704196445300834,0.8788267395905082,0.8763309478305831,0.8704196445300834,0.8788267395905082,0.8763309478305831
ID_G8UF71,0.007795355821841753,0.012062220545728688,0.028873144276812368,0.007795355821841753,0.012062220545728688,0.028873144276812368
ID_ZT7UJV,0.02319431577860174,0.02895435739930221,0.024654514751933615,0.02319431577860174,0.02895435739930221,0.024654514751933615
ID_67YL2V,0.8541727048608658,0.8758667392968162,0.87263794995539,0.8541727048608658,0.8758667392968162,0.87263794995539
ID_FJ8725,0.4091387391847575,0.35785151952119054,0.395050639951141,0.4091387391847575,0.35785151952119054,0.395050639951141
ID_QKWGW5,0.056096537892249054,0.07252101681391251,0.06580232794792612,0.056096537892249054,0.07252101681391251,0.06580232794792612
ID_V4R9XP,0.06212136502917787,0.0881628080519193,0.06955109870013812,0.06212136502917787,0.0881628080519193,0.06955109870013812
ID_CRTQV5,0.21758675310393025,0.22597587473639882,0.18966860414195857,0.21758675310393025,0.22597587473639882,0.18966860414195857
ID_V2WUKT,0.016777728758382997,0.01084746266093697,0.012317930208834609,0.016777728758382997,0.01084746266093697,0.012317930208834609
ID_O1JSYX,0.007800815302431542,0.008526579682056914,0.0105100680206692,0.007800815302431542,0.008526579682056914,0.0105100680206692
ID_H1RMGK,0.7937991250609638,0.817464066425218,0.7999726485538158,0.7937991250609638,0.817464066425218,0.7999726485538158
ID_W5PZU9,0.9066528021958288,0.916756716342907,0.9156054368818187,0.9066528021958288,0.916756716342907,0.9156054368818187
